Id,OrderDate,OrderNumber,CustomerId,TotalAmount
507,11/25/2013 12:00:00 AM,542884,49,55.20
508,11/26/2013 12:00:00 AM,542885,9,2598.00
509,11/27/2013 12:00:00 AM,542886,75,2487.50
510,11/27/2013 12:00:00 AM,542887,71,3082.00
511,11/28/2013 12:00:00 AM,542888,68,1644.60
512,11/28/2013 12:00:00 AM,542889,2,320.00
513,12/1/2013 12:00:00 AM,542890,50,3304.00
514,12/2/2013 12:00:00 AM,542891,65,629.50
515,12/2/2013 12:00:00 AM,542892,24,4337.00
516,12/3/2013 12:00:00 AM,542893,23,616.00
517,12/3/2013 12:00:00 AM,542894,20,2540.00
518,12/4/2013 12:00:00 AM,542895,63,1684.00
519,12/5/2013 12:00:00 AM,542896,56,2310.00
520,12/5/2013 12:00:00 AM,542897,76,28.00
521,12/8/2013 12:00:00 AM,542898,4,1477.00
522,12/8/2013 12:00:00 AM,542899,83,1704.00
523,12/9/2013 12:00:00 AM,542900,34,315.00
524,12/10/2013 12:00:00 AM,542901,20,344.00
525,12/10/2013 12:00:00 AM,542902,44,3603.22
526,12/11/2013 12:00:00 AM,542903,20,2216.25
527,12/11/2013 12:00:00 AM,542904,24,875.00
528,12/12/2013 12:00:00 AM,542905,78,228.00
529,12/15/2013 12:00:00 AM,542906,20,6984.50
530,12/15/2013 12:00:00 AM,542907,31,280.00
531,12/16/2013 12:00:00 AM,542908,5,96.50
532,12/16/2013 12:00:00 AM,542909,52,1335.00
533,12/16/2013 12:00:00 AM,542910,46,720.00
534,12/17/2013 12:00:00 AM,542911,87,1132.35
535,12/17/2013 12:00:00 AM,542912,12,12.50
536,12/18/2013 12:00:00 AM,542913,34,1442.50
537,12/18/2013 12:00:00 AM,542914,49,1650.00
538,12/18/2013 12:00:00 AM,542915,33,387.50
539,12/19/2013 12:00:00 AM,542916,62,1913.85
540,12/19/2013 12:00:00 AM,542917,41,2760.80
541,12/22/2013 12:00:00 AM,542918,63,770.00
542,12/22/2013 12:00:00 AM,542919,23,3687.00
543,12/22/2013 12:00:00 AM,542920,31,850.00
544,12/23/2013 12:00:00 AM,542921,25,1926.06
545,12/23/2013 12:00:00 AM,542922,91,399.85
546,12/24/2013 12:00:00 AM,542923,4,191.10
547,12/24/2013 12:00:00 AM,542924,61,393.45
548,12/24/2013 12:00:00 AM,542925,20,2499.25
549,12/25/2013 12:00:00 AM,542926,35,2878.08
550,12/25/2013 12:00:00 AM,542927,17,420.00
551,12/26/2013 12:00:00 AM,542928,38,446.60
552,12/26/2013 12:00:00 AM,542929,39,1585.00
553,12/26/2013 12:00:00 AM,542930,72,1632.15
554,12/29/2013 12:00:00 AM,542931,8,4035.80
555,12/29/2013 12:00:00 AM,542932,73,3923.75
556,12/30/2013 12:00:00 AM,542933,88,1255.80
557,12/30/2013 12:00:00 AM,542934,72,2290.40
558,12/30/2013 12:00:00 AM,542935,77,2775.00
559,12/31/2013 12:00:00 AM,542936,84,572.10
560,12/31/2013 12:00:00 AM,542937,27,18.40
561,1/1/2014 12:00:00 AM,542938,55,1660.00
562,1/1/2014 12:00:00 AM,542939,88,140.00
563,1/1/2014 12:00:00 AM,542940,42,187.00
564,1/2/2014 12:00:00 AM,542941,47,852.00
565,1/2/2014 12:00:00 AM,542942,66,1852.00
566,1/5/2014 12:00:00 AM,542943,67,648.00
567,1/5/2014 12:00:00 AM,542944,84,2070.00
568,1/5/2014 12:00:00 AM,542945,71,40.00
569,1/6/2014 12:00:00 AM,542946,32,8891.00
570,1/6/2014 12:00:00 AM,542947,39,11490.70
571,1/7/2014 12:00:00 AM,542948,49,833.00
572,1/7/2014 12:00:00 AM,542949,12,477.00
573,1/7/2014 12:00:00 AM,542950,65,1140.00
574,1/8/2014 12:00:00 AM,542951,75,678.00
575,1/8/2014 12:00:00 AM,542952,82,237.90
576,1/9/2014 12:00:00 AM,542953,46,3107.50
577,1/9/2014 12:00:00 AM,542954,24,250.80
578,1/9/2014 12:00:00 AM,542955,17,1030.76
579,1/12/2014 12:00:00 AM,542956,7,730.00
580,1/12/2014 12:00:00 AM,542957,9,843.00
581,1/13/2014 12:00:00 AM,542958,64,932.00
582,1/13/2014 12:00:00 AM,542959,38,1764.00
583,1/13/2014 12:00:00 AM,542960,81,1974.00
584,1/14/2014 12:00:00 AM,542961,70,2684.40
585,1/14/2014 12:00:00 AM,542962,41,568.95
586,1/15/2014 12:00:00 AM,542963,56,1007.70
587,1/15/2014 12:00:00 AM,542964,81,1508.12
588,1/15/2014 12:00:00 AM,542965,1,851.00
589,1/16/2014 12:00:00 AM,542966,20,4705.50
590,1/16/2014 12:00:00 AM,542967,5,1254.00
591,1/19/2014 12:00:00 AM,542968,47,2584.50
592,1/19/2014 12:00:00 AM,542969,81,919.50
593,1/19/2014 12:00:00 AM,542970,47,264.00
594,1/20/2014 12:00:00 AM,542971,76,4581.00
595,1/20/2014 12:00:00 AM,542972,80,975.00
596,1/21/2014 12:00:00 AM,542973,84,212.00
597,1/21/2014 12:00:00 AM,542974,59,735.00
598,1/21/2014 12:00:00 AM,542975,63,4059.00
599,1/22/2014 12:00:00 AM,542976,76,1112.00
600,1/22/2014 12:00:00 AM,542977,71,6164.90
601,1/23/2014 12:00:00 AM,542978,16,931.50
602,1/23/2014 12:00:00 AM,542979,39,1052.14
603,1/23/2014 12:00:00 AM,542980,84,740.00
604,1/26/2014 12:00:00 AM,542981,67,2740.00
605,1/26/2014 12:00:00 AM,542982,65,2984.00
606,1/27/2014 12:00:00 AM,542983,6,625.00
607,1/27/2014 12:00:00 AM,542984,20,3490.00
608,1/27/2014 12:00:00 AM,542985,55,2275.25
609,1/28/2014 12:00:00 AM,542986,3,660.00
610,1/28/2014 12:00:00 AM,542987,5,2630.95
611,1/29/2014 12:00:00 AM,542988,40,649.00
612,1/29/2014 12:00:00 AM,542989,25,1438.25
613,1/29/2014 12:00:00 AM,542990,26,519.00
614,1/30/2014 12:00:00 AM,542991,89,3523.40
615,1/30/2014 12:00:00 AM,542992,44,581.00
616,2/2/2014 12:00:00 AM,542993,35,519.00
617,2/2/2014 12:00:00 AM,542994,4,282.00
618,2/2/2014 12:00:00 AM,542995,63,17250.00
619,2/3/2014 12:00:00 AM,542996,5,1461.60
620,2/3/2014 12:00:00 AM,542997,48,98.40
621,2/4/2014 12:00:00 AM,542998,62,2004.60
622,2/4/2014 12:00:00 AM,542999,72,1630.00
623,2/4/2014 12:00:00 AM,543000,91,160.00
624,2/5/2014 12:00:00 AM,543001,9,2083.40
625,2/5/2014 12:00:00 AM,543002,30,2166.80
626,2/6/2014 12:00:00 AM,543003,90,336.80
627,2/6/2014 12:00:00 AM,543004,30,310.00
628,2/6/2014 12:00:00 AM,543005,5,729.50
629,2/9/2014 12:00:00 AM,543006,9,917.00
630,2/9/2014 12:00:00 AM,543007,67,2086.00
631,2/10/2014 12:00:00 AM,543008,63,1620.00
632,2/10/2014 12:00:00 AM,543009,90,611.30
633,2/10/2014 12:00:00 AM,543010,24,1875.00
634,2/11/2014 12:00:00 AM,543011,12,150.00
635,2/11/2014 12:00:00 AM,543012,71,988.40
636,2/12/2014 12:00:00 AM,543013,48,36.00
637,2/12/2014 12:00:00 AM,543014,45,1450.60
638,2/12/2014 12:00:00 AM,543015,76,1209.00
639,2/13/2014 12:00:00 AM,543016,34,3127.50
640,2/13/2014 12:00:00 AM,543017,29,70.00
641,2/16/2014 12:00:00 AM,543018,30,605.00
642,2/16/2014 12:00:00 AM,543019,65,11380.00
643,2/16/2014 12:00:00 AM,543020,18,860.10
644,2/17/2014 12:00:00 AM,543021,44,388.35
645,2/17/2014 12:00:00 AM,543022,50,2200.00
646,2/18/2014 12:00:00 AM,543023,39,5502.11
647,2/18/2014 12:00:00 AM,543024,71,2898.00
648,2/18/2014 12:00:00 AM,543025,20,6379.40
649,2/19/2014 12:00:00 AM,543026,50,750.50
650,2/19/2014 12:00:00 AM,543027,37,10835.24
651,2/20/2014 12:00:00 AM,543028,54,30.00
652,2/20/2014 12:00:00 AM,543029,46,144.00
653,2/20/2014 12:00:00 AM,543030,88,45.00
654,2/23/2014 12:00:00 AM,543031,35,934.50
655,2/23/2014 12:00:00 AM,543032,24,1015.80
656,2/24/2014 12:00:00 AM,543033,34,932.05
657,2/24/2014 12:00:00 AM,543034,89,1924.25
658,2/24/2014 12:00:00 AM,543035,88,360.00
659,2/25/2014 12:00:00 AM,543036,91,427.50
660,2/25/2014 12:00:00 AM,543037,74,108.50
661,2/26/2014 12:00:00 AM,543038,66,698.00
662,2/26/2014 12:00:00 AM,543039,70,670.00
663,2/26/2014 12:00:00 AM,543040,90,452.90
664,2/26/2014 12:00:00 AM,543041,30,858.00
665,2/26/2014 12:00:00 AM,543042,37,8267.40
666,2/26/2014 12:00:00 AM,543043,62,958.75
667,2/27/2014 12:00:00 AM,543044,62,537.50
668,2/27/2014 12:00:00 AM,543045,80,539.50
669,2/27/2014 12:00:00 AM,543046,64,686.70
670,3/2/2014 12:00:00 AM,543047,69,365.89
671,3/2/2014 12:00:00 AM,543048,10,1930.00
672,3/2/2014 12:00:00 AM,543049,47,1122.80
673,3/3/2014 12:00:00 AM,543050,4,390.00
674,3/3/2014 12:00:00 AM,543051,83,1936.00
675,3/3/2014 12:00:00 AM,543052,34,742.50
676,3/3/2014 12:00:00 AM,543053,41,936.00
677,3/4/2014 12:00:00 AM,543054,5,2034.50
678,3/4/2014 12:00:00 AM,543055,34,559.00
679,3/4/2014 12:00:00 AM,543056,2,514.40
680,3/5/2014 12:00:00 AM,543057,40,800.00
681,3/5/2014 12:00:00 AM,543058,29,137.50
682,3/5/2014 12:00:00 AM,543059,25,1174.75
683,3/6/2014 12:00:00 AM,543060,76,2455.00
684,3/6/2014 12:00:00 AM,543061,68,837.00
685,3/6/2014 12:00:00 AM,543062,9,1925.50
686,3/6/2014 12:00:00 AM,543063,38,920.60
687,3/9/2014 12:00:00 AM,543064,44,500.00
688,3/9/2014 12:00:00 AM,543065,88,700.00
689,3/9/2014 12:00:00 AM,543066,32,570.00
690,3/10/2014 12:00:00 AM,543067,12,644.80
691,3/10/2014 12:00:00 AM,543068,63,3642.50
692,3/10/2014 12:00:00 AM,543069,49,750.00
693,3/11/2014 12:00:00 AM,543070,9,360.00
694,3/11/2014 12:00:00 AM,543071,71,4769.00
695,3/11/2014 12:00:00 AM,543072,66,560.00
696,3/11/2014 12:00:00 AM,543073,11,711.00
697,3/12/2014 12:00:00 AM,543074,10,1139.10
698,3/12/2014 12:00:00 AM,543075,52,245.00
699,3/12/2014 12:00:00 AM,543076,83,1407.50
700,3/13/2014 12:00:00 AM,543077,11,220.00
701,3/13/2014 12:00:00 AM,543078,30,2362.25
702,3/13/2014 12:00:00 AM,543079,10,4422.00
703,3/16/2014 12:00:00 AM,543080,49,110.00
704,3/16/2014 12:00:00 AM,543081,68,482.90
705,3/16/2014 12:00:00 AM,543082,1,491.20
706,3/16/2014 12:00:00 AM,543083,4,4675.00
707,3/17/2014 12:00:00 AM,543084,47,1902.10
708,3/17/2014 12:00:00 AM,543085,24,93.00
709,3/17/2014 12:00:00 AM,543086,6,677.00
710,3/18/2014 12:00:00 AM,543087,35,1762.70
711,3/18/2014 12:00:00 AM,543088,54,781.00
712,3/18/2014 12:00:00 AM,543089,31,155.00
713,3/19/2014 12:00:00 AM,543090,35,276.60
714,3/19/2014 12:00:00 AM,543091,62,1122.00
715,3/19/2014 12:00:00 AM,543092,63,3584.00
716,3/19/2014 12:00:00 AM,543093,28,68.00
717,3/20/2014 12:00:00 AM,543094,74,2052.50
718,3/20/2014 12:00:00 AM,543095,55,848.00
719,3/20/2014 12:00:00 AM,543096,14,1255.60
720,3/23/2014 12:00:00 AM,543097,79,910.40
721,3/23/2014 12:00:00 AM,543098,20,1408.00
722,3/23/2014 12:00:00 AM,543099,15,108.00
723,3/24/2014 12:00:00 AM,543100,8,280.00
724,3/24/2014 12:00:00 AM,543101,26,1733.06
725,3/24/2014 12:00:00 AM,543102,40,251.50
726,3/24/2014 12:00:00 AM,543103,40,291.55
727,3/25/2014 12:00:00 AM,543104,75,439.00
728,3/25/2014 12:00:00 AM,543105,10,717.50
729,3/25/2014 12:00:00 AM,543106,35,912.00
730,3/26/2014 12:00:00 AM,543107,24,2233.00
731,3/26/2014 12:00:00 AM,543108,50,1500.70
732,3/26/2014 12:00:00 AM,543109,20,4813.50
733,3/27/2014 12:00:00 AM,543110,24,310.00
734,3/27/2014 12:00:00 AM,543111,34,15810.00
735,3/27/2014 12:00:00 AM,543112,10,1014.00
736,3/27/2014 12:00:00 AM,543113,71,796.50
737,3/30/2014 12:00:00 AM,543114,71,1809.75
738,3/30/2014 12:00:00 AM,543115,37,2248.20
739,3/30/2014 12:00:00 AM,543116,54,2220.00
740,3/31/2014 12:00:00 AM,543117,19,2772.00
741,3/31/2014 12:00:00 AM,543118,65,3772.00
742,3/31/2014 12:00:00 AM,543119,61,1353.60
743,4/1/2014 12:00:00 AM,543120,20,4931.00
744,4/1/2014 12:00:00 AM,543121,63,2870.00
745,4/1/2014 12:00:00 AM,543122,77,69.60
746,4/1/2014 12:00:00 AM,543123,24,6527.25
747,4/2/2014 12:00:00 AM,543124,83,990.00
748,4/2/2014 12:00:00 AM,543125,58,1196.00
749,4/2/2014 12:00:00 AM,543126,63,560.00
750,4/3/2014 12:00:00 AM,543127,46,1980.00
751,4/3/2014 12:00:00 AM,543128,91,686.00
752,4/3/2014 12:00:00 AM,543129,56,1261.00
753,4/6/2014 12:00:00 AM,543130,65,1075.00
754,4/6/2014 12:00:00 AM,543131,24,2769.00
755,4/6/2014 12:00:00 AM,543132,71,1902.00
756,4/6/2014 12:00:00 AM,543133,78,326.00
757,4/7/2014 12:00:00 AM,543134,50,295.38
758,4/7/2014 12:00:00 AM,543135,90,586.00
759,4/7/2014 12:00:00 AM,543136,32,391.58
760,4/8/2014 12:00:00 AM,543137,60,2633.90
761,4/8/2014 12:00:00 AM,543138,20,4903.50
762,4/8/2014 12:00:00 AM,543139,30,702.00
763,4/9/2014 12:00:00 AM,543140,66,645.00
764,4/9/2014 12:00:00 AM,543141,1,960.00
765,4/9/2014 12:00:00 AM,543142,25,2974.00
766,4/9/2014 12:00:00 AM,543143,69,361.00
767,4/10/2014 12:00:00 AM,543144,47,270.20
768,4/10/2014 12:00:00 AM,543145,70,622.35
769,4/10/2014 12:00:00 AM,543146,4,491.50
770,4/13/2014 12:00:00 AM,543147,20,6750.00
771,4/13/2014 12:00:00 AM,543148,48,1575.00
772,4/13/2014 12:00:00 AM,543149,64,76.00
773,4/14/2014 12:00:00 AM,543150,56,744.00
774,4/14/2014 12:00:00 AM,543151,63,6941.49
775,4/14/2014 12:00:00 AM,543152,34,1402.00
776,4/14/2014 12:00:00 AM,543153,11,1500.00
777,4/15/2014 12:00:00 AM,543154,19,1966.81
778,4/15/2014 12:00:00 AM,543155,87,300.00
779,4/15/2014 12:00:00 AM,543156,27,1030.00
780,4/16/2014 12:00:00 AM,543157,10,1170.30
781,4/16/2014 12:00:00 AM,543158,39,2160.00
782,4/16/2014 12:00:00 AM,543159,14,1286.80
783,4/17/2014 12:00:00 AM,543160,71,16321.90
784,4/17/2014 12:00:00 AM,543161,71,2393.50
785,4/17/2014 12:00:00 AM,543162,89,8902.50
786,4/17/2014 12:00:00 AM,543163,68,3592.00
787,4/20/2014 12:00:00 AM,543164,55,554.40
788,4/20/2014 12:00:00 AM,543165,76,1754.50
789,4/20/2014 12:00:00 AM,543166,17,1692.00
790,4/21/2014 12:00:00 AM,543167,30,60.00
791,4/21/2014 12:00:00 AM,543168,76,751.00
792,4/21/2014 12:00:00 AM,543169,47,3090.00
793,4/22/2014 12:00:00 AM,543170,32,200.00
794,4/22/2014 12:00:00 AM,543171,14,1887.00
795,4/22/2014 12:00:00 AM,543172,15,405.75
796,4/22/2014 12:00:00 AM,543173,74,210.00
797,4/23/2014 12:00:00 AM,543174,91,591.60
798,4/23/2014 12:00:00 AM,543175,10,1309.50
799,4/23/2014 12:00:00 AM,543176,86,1564.00
1,7/4/2012 12:00:00 AM,542378,85,440.00
2,7/5/2012 12:00:00 AM,542379,79,1863.40
3,7/8/2012 12:00:00 AM,542380,34,1813.00
4,7/8/2012 12:00:00 AM,542381,84,670.80
5,7/9/2012 12:00:00 AM,542382,76,3730.00
6,7/10/2012 12:00:00 AM,542383,34,1444.80
7,7/11/2012 12:00:00 AM,542384,14,625.20
8,7/12/2012 12:00:00 AM,542385,68,2490.50
9,7/15/2012 12:00:00 AM,542386,88,517.80
10,7/16/2012 12:00:00 AM,542387,35,1119.90
11,7/17/2012 12:00:00 AM,542388,20,2018.60
12,7/18/2012 12:00:00 AM,542389,13,100.80
13,7/19/2012 12:00:00 AM,542390,56,1746.20
14,7/19/2012 12:00:00 AM,542391,61,448.00
15,7/22/2012 12:00:00 AM,542392,65,624.80
16,7/23/2012 12:00:00 AM,542393,20,2464.80
17,7/24/2012 12:00:00 AM,542394,24,724.50
18,7/25/2012 12:00:00 AM,542395,7,1176.00
19,7/26/2012 12:00:00 AM,542396,87,364.80
20,7/29/2012 12:00:00 AM,542397,25,4031.00
21,7/30/2012 12:00:00 AM,542398,33,1101.20
22,7/31/2012 12:00:00 AM,542399,89,676.00
23,8/1/2012 12:00:00 AM,542400,87,1376.00
24,8/1/2012 12:00:00 AM,542401,75,48.00
25,8/2/2012 12:00:00 AM,542402,65,1456.00
26,8/5/2012 12:00:00 AM,542403,63,2142.40
27,8/6/2012 12:00:00 AM,542404,85,538.60
28,8/7/2012 12:00:00 AM,542405,49,307.20
29,8/8/2012 12:00:00 AM,542406,80,420.00
30,8/9/2012 12:00:00 AM,542407,52,1200.80
31,8/12/2012 12:00:00 AM,542408,5,1488.80
32,8/13/2012 12:00:00 AM,542409,44,468.00
33,8/14/2012 12:00:00 AM,542410,5,613.20
34,8/14/2012 12:00:00 AM,542411,69,86.50
35,8/15/2012 12:00:00 AM,542412,69,155.40
36,8/16/2012 12:00:00 AM,542413,46,1414.80
37,8/19/2012 12:00:00 AM,542414,44,1452.00
38,8/20/2012 12:00:00 AM,542415,63,2179.20
39,8/21/2012 12:00:00 AM,542416,63,3016.00
40,8/22/2012 12:00:00 AM,542417,67,924.00
41,8/23/2012 12:00:00 AM,542418,66,89.00
42,8/26/2012 12:00:00 AM,542419,11,479.40
43,8/27/2012 12:00:00 AM,542420,15,2169.00
44,8/27/2012 12:00:00 AM,542421,61,552.80
45,8/28/2012 12:00:00 AM,542422,81,1296.00
46,8/29/2012 12:00:00 AM,542423,80,848.70
47,8/30/2012 12:00:00 AM,542424,65,1887.60
48,9/2/2012 12:00:00 AM,542425,85,121.60
49,9/3/2012 12:00:00 AM,542426,46,1050.60
50,9/4/2012 12:00:00 AM,542427,7,1420.00
51,9/5/2012 12:00:00 AM,542428,37,3127.00
52,9/6/2012 12:00:00 AM,542429,67,349.50
53,9/9/2012 12:00:00 AM,542430,49,608.00
54,9/9/2012 12:00:00 AM,542431,86,755.00
55,9/10/2012 12:00:00 AM,542432,76,2708.80
56,9/11/2012 12:00:00 AM,542433,30,1242.00
57,9/12/2012 12:00:00 AM,542434,80,954.40
58,9/13/2012 12:00:00 AM,542435,55,4157.00
59,9/16/2012 12:00:00 AM,542436,69,498.50
60,9/17/2012 12:00:00 AM,542437,48,424.00
61,9/18/2012 12:00:00 AM,542438,2,88.80
62,9/19/2012 12:00:00 AM,542439,37,1762.00
63,9/20/2012 12:00:00 AM,542440,77,336.00
64,9/20/2012 12:00:00 AM,542441,18,268.80
65,9/23/2012 12:00:00 AM,542442,86,1614.80
66,9/24/2012 12:00:00 AM,542443,63,182.40
67,9/25/2012 12:00:00 AM,542444,65,2327.00
68,9/26/2012 12:00:00 AM,542445,38,516.80
69,9/27/2012 12:00:00 AM,542446,65,2835.00
70,9/30/2012 12:00:00 AM,542447,48,288.00
71,10/1/2012 12:00:00 AM,542448,38,240.40
72,10/2/2012 12:00:00 AM,542449,80,1191.20
73,10/3/2012 12:00:00 AM,542450,87,516.00
74,10/3/2012 12:00:00 AM,542451,38,144.00
75,10/4/2012 12:00:00 AM,542452,58,112.00
76,10/7/2012 12:00:00 AM,542453,39,164.40
77,10/8/2012 12:00:00 AM,542454,71,6155.90
78,10/9/2012 12:00:00 AM,542455,39,1497.00
79,10/10/2012 12:00:00 AM,542456,8,982.00
80,10/11/2012 12:00:00 AM,542457,24,2262.50
81,10/14/2012 12:00:00 AM,542458,28,1168.00
82,10/15/2012 12:00:00 AM,542459,75,4819.40
83,10/16/2012 12:00:00 AM,542460,46,1940.00
84,10/16/2012 12:00:00 AM,542461,9,88.50
85,10/17/2012 12:00:00 AM,542462,51,2233.60
86,10/18/2012 12:00:00 AM,542463,87,954.00
87,10/21/2012 12:00:00 AM,542464,84,144.80
88,10/22/2012 12:00:00 AM,542465,37,2545.20
89,10/23/2012 12:00:00 AM,542466,60,316.80
90,10/24/2012 12:00:00 AM,542467,25,2467.00
91,10/25/2012 12:00:00 AM,542468,55,934.50
92,10/28/2012 12:00:00 AM,542469,51,3463.20
93,10/29/2012 12:00:00 AM,542470,9,2564.40
94,10/29/2012 12:00:00 AM,542471,73,412.00
95,10/30/2012 12:00:00 AM,542472,25,2300.80
96,10/31/2012 12:00:00 AM,542473,44,1586.00
97,11/1/2012 12:00:00 AM,542474,89,2856.00
98,11/4/2012 12:00:00 AM,542475,63,2924.80
99,11/5/2012 12:00:00 AM,542476,65,1731.20
100,11/6/2012 12:00:00 AM,542477,21,928.00
101,11/7/2012 12:00:00 AM,542478,86,396.00
102,11/8/2012 12:00:00 AM,542479,75,141.60
103,11/11/2012 12:00:00 AM,542480,41,713.40
104,11/11/2012 12:00:00 AM,542481,20,5677.60
105,11/12/2012 12:00:00 AM,542482,28,154.00
106,11/13/2012 12:00:00 AM,542483,59,10741.60
107,11/14/2012 12:00:00 AM,542484,58,568.80
108,11/15/2012 12:00:00 AM,542485,4,480.00
109,11/18/2012 12:00:00 AM,542486,86,1106.40
110,11/19/2012 12:00:00 AM,542487,46,1360.00
111,11/20/2012 12:00:00 AM,542488,41,452.00
112,11/21/2012 12:00:00 AM,542489,72,3654.40
113,11/22/2012 12:00:00 AM,542490,7,7390.20
114,11/22/2012 12:00:00 AM,542491,63,2273.60
115,11/25/2012 12:00:00 AM,542492,9,1549.60
116,11/26/2012 12:00:00 AM,542493,17,447.20
117,11/26/2012 12:00:00 AM,542494,19,950.00
118,11/27/2012 12:00:00 AM,542495,3,403.20
119,11/28/2012 12:00:00 AM,542496,29,136.00
120,11/28/2012 12:00:00 AM,542497,83,834.20
121,11/29/2012 12:00:00 AM,542498,20,1834.20
122,12/2/2012 12:00:00 AM,542499,75,2527.20
123,12/3/2012 12:00:00 AM,542500,14,1174.00
124,12/3/2012 12:00:00 AM,542501,41,91.20
125,12/4/2012 12:00:00 AM,542502,62,12281.20
126,12/5/2012 12:00:00 AM,542503,37,1708.00
127,12/5/2012 12:00:00 AM,542504,91,459.00
128,12/6/2012 12:00:00 AM,542505,36,338.00
129,12/9/2012 12:00:00 AM,542506,51,420.00
130,12/9/2012 12:00:00 AM,542507,72,1016.00
131,12/10/2012 12:00:00 AM,542508,24,103.20
132,12/11/2012 12:00:00 AM,542509,61,959.20
133,12/12/2012 12:00:00 AM,542510,37,1419.80
134,12/12/2012 12:00:00 AM,542511,46,112.00
135,12/13/2012 12:00:00 AM,542512,20,2900.00
136,12/16/2012 12:00:00 AM,542513,4,899.00
137,12/16/2012 12:00:00 AM,542514,5,2222.40
138,12/17/2012 12:00:00 AM,542515,75,864.00
139,12/18/2012 12:00:00 AM,542516,21,166.00
140,12/18/2012 12:00:00 AM,542517,70,1058.40
141,12/19/2012 12:00:00 AM,542518,72,1274.00
142,12/20/2012 12:00:00 AM,542519,10,1832.80
143,12/23/2012 12:00:00 AM,542520,20,2275.20
144,12/23/2012 12:00:00 AM,542521,17,86.40
145,12/24/2012 12:00:00 AM,542522,59,1440.00
146,12/25/2012 12:00:00 AM,542523,71,3302.60
147,12/25/2012 12:00:00 AM,542524,36,442.00
148,12/26/2012 12:00:00 AM,542525,35,2333.20
149,12/27/2012 12:00:00 AM,542526,25,1903.80
150,12/27/2012 12:00:00 AM,542527,60,843.20
151,12/30/2012 12:00:00 AM,542528,71,2736.00
152,12/31/2012 12:00:00 AM,542529,83,1765.60
153,1/1/2013 12:00:00 AM,542530,19,3063.00
154,1/1/2013 12:00:00 AM,542531,65,3868.60
155,1/2/2013 12:00:00 AM,542532,20,2713.50
156,1/3/2013 12:00:00 AM,542533,20,1005.90
157,1/3/2013 12:00:00 AM,542534,49,1675.00
158,1/6/2013 12:00:00 AM,542535,47,400.00
159,1/7/2013 12:00:00 AM,542536,62,2018.20
160,1/7/2013 12:00:00 AM,542537,56,1194.00
161,1/8/2013 12:00:00 AM,542538,23,1622.40
162,1/9/2013 12:00:00 AM,542539,54,319.20
163,1/10/2013 12:00:00 AM,542540,10,802.00
164,1/10/2013 12:00:00 AM,542541,10,1208.50
165,1/13/2013 12:00:00 AM,542542,87,372.00
166,1/14/2013 12:00:00 AM,542543,41,2123.20
167,1/14/2013 12:00:00 AM,542544,21,231.40
168,1/15/2013 12:00:00 AM,542545,36,102.40
169,1/16/2013 12:00:00 AM,542546,87,720.00
170,1/16/2013 12:00:00 AM,542547,73,11283.20
171,1/17/2013 12:00:00 AM,542548,63,1814.80
172,1/20/2013 12:00:00 AM,542549,68,2208.00
173,1/21/2013 12:00:00 AM,542550,88,1897.60
174,1/21/2013 12:00:00 AM,542551,61,1273.20
175,1/22/2013 12:00:00 AM,542552,27,49.80
176,1/23/2013 12:00:00 AM,542553,31,1020.00
177,1/23/2013 12:00:00 AM,542554,51,11493.20
178,1/24/2013 12:00:00 AM,542555,41,480.00
179,1/27/2013 12:00:00 AM,542556,29,338.20
180,1/27/2013 12:00:00 AM,542557,59,651.00
181,1/28/2013 12:00:00 AM,542558,66,192.00
182,1/29/2013 12:00:00 AM,542559,37,1748.50
183,1/30/2013 12:00:00 AM,542560,20,5796.00
184,1/30/2013 12:00:00 AM,542561,10,2523.00
185,1/31/2013 12:00:00 AM,542562,75,485.00
186,2/3/2013 12:00:00 AM,542563,60,851.20
187,2/3/2013 12:00:00 AM,542564,24,360.00
188,2/4/2013 12:00:00 AM,542565,16,631.60
189,2/5/2013 12:00:00 AM,542566,7,2210.80
190,2/5/2013 12:00:00 AM,542567,87,393.00
191,2/6/2013 12:00:00 AM,542568,79,567.50
192,2/7/2013 12:00:00 AM,542569,51,1078.00
193,2/10/2013 12:00:00 AM,542570,71,5793.10
194,2/10/2013 12:00:00 AM,542571,55,1755.00
195,2/11/2013 12:00:00 AM,542572,20,1792.00
196,2/12/2013 12:00:00 AM,542573,66,537.60
197,2/12/2013 12:00:00 AM,542574,5,1031.70
198,2/13/2013 12:00:00 AM,542575,5,174.90
199,2/14/2013 12:00:00 AM,542576,79,273.60
200,2/14/2013 12:00:00 AM,542577,67,914.40
201,2/17/2013 12:00:00 AM,542578,64,443.40
202,2/18/2013 12:00:00 AM,542579,7,1838.20
203,2/19/2013 12:00:00 AM,542580,84,531.40
204,2/19/2013 12:00:00 AM,542581,63,4277.40
205,2/20/2013 12:00:00 AM,542582,71,2096.00
206,2/21/2013 12:00:00 AM,542583,4,453.00
207,2/21/2013 12:00:00 AM,542584,41,414.00
208,2/24/2013 12:00:00 AM,542585,87,2684.00
209,2/25/2013 12:00:00 AM,542586,39,656.00
210,2/25/2013 12:00:00 AM,542587,39,1584.00
211,2/26/2013 12:00:00 AM,542588,76,3891.00
212,2/27/2013 12:00:00 AM,542589,84,1688.00
213,2/28/2013 12:00:00 AM,542590,24,234.80
214,2/28/2013 12:00:00 AM,542591,46,2051.60
