Id,OrderDate,OrderNumber,CustomerId
484,11/6/2013 12:00:00 AM,542861,14
485,11/6/2013 12:00:00 AM,542862,9
486,11/7/2013 12:00:00 AM,542863,5
487,11/7/2013 12:00:00 AM,542864,31
488,11/10/2013 12:00:00 AM,542865,45
489,11/11/2013 12:00:00 AM,542866,37
490,11/11/2013 12:00:00 AM,542867,85
491,11/12/2013 12:00:00 AM,542868,74
492,11/12/2013 12:00:00 AM,542869,85
493,11/13/2013 12:00:00 AM,542870,89
494,11/14/2013 12:00:00 AM,542871,4
495,11/14/2013 12:00:00 AM,542872,10
496,11/17/2013 12:00:00 AM,542873,4
497,11/17/2013 12:00:00 AM,542874,83
498,11/18/2013 12:00:00 AM,542875,63
499,11/19/2013 12:00:00 AM,542876,14
500,11/19/2013 12:00:00 AM,542877,59
501,11/20/2013 12:00:00 AM,542878,71
502,11/20/2013 12:00:00 AM,542879,38
503,11/21/2013 12:00:00 AM,542880,87
504,11/24/2013 12:00:00 AM,542881,68
505,11/24/2013 12:00:00 AM,542882,53
506,11/25/2013 12:00:00 AM,542883,27
507,11/25/2013 12:00:00 AM,542884,49
508,11/26/2013 12:00:00 AM,542885,9
509,11/27/2013 12:00:00 AM,542886,75
510,11/27/2013 12:00:00 AM,542887,71
511,11/28/2013 12:00:00 AM,542888,68
512,11/28/2013 12:00:00 AM,542889,2
513,12/1/2013 12:00:00 AM,542890,50
514,12/2/2013 12:00:00 AM,542891,65
515,12/2/2013 12:00:00 AM,542892,24
516,12/3/2013 12:00:00 AM,542893,23
517,12/3/2013 12:00:00 AM,542894,20
518,12/4/2013 12:00:00 AM,542895,63
519,12/5/2013 12:00:00 AM,542896,56
520,12/5/2013 12:00:00 AM,542897,76
521,12/8/2013 12:00:00 AM,542898,4
522,12/8/2013 12:00:00 AM,542899,83
523,12/9/2013 12:00:00 AM,542900,34
524,12/10/2013 12:00:00 AM,542901,20
525,12/10/2013 12:00:00 AM,542902,44
526,12/11/2013 12:00:00 AM,542903,20
527,12/11/2013 12:00:00 AM,542904,24
528,12/12/2013 12:00:00 AM,542905,78
529,12/15/2013 12:00:00 AM,542906,20
530,12/15/2013 12:00:00 AM,542907,31
531,12/16/2013 12:00:00 AM,542908,5
532,12/16/2013 12:00:00 AM,542909,52
533,12/16/2013 12:00:00 AM,542910,46
534,12/17/2013 12:00:00 AM,542911,87
535,12/17/2013 12:00:00 AM,542912,12
536,12/18/2013 12:00:00 AM,542913,34
537,12/18/2013 12:00:00 AM,542914,49
538,12/18/2013 12:00:00 AM,542915,33
539,12/19/2013 12:00:00 AM,542916,62
540,12/19/2013 12:00:00 AM,542917,41
541,12/22/2013 12:00:00 AM,542918,63
542,12/22/2013 12:00:00 AM,542919,23
543,12/22/2013 12:00:00 AM,542920,31
544,12/23/2013 12:00:00 AM,542921,25
545,12/23/2013 12:00:00 AM,542922,91
546,12/24/2013 12:00:00 AM,542923,4
547,12/24/2013 12:00:00 AM,542924,61
548,12/24/2013 12:00:00 AM,542925,20
549,12/25/2013 12:00:00 AM,542926,35
550,12/25/2013 12:00:00 AM,542927,17
551,12/26/2013 12:00:00 AM,542928,38
552,12/26/2013 12:00:00 AM,542929,39
553,12/26/2013 12:00:00 AM,542930,72
554,12/29/2013 12:00:00 AM,542931,8
555,12/29/2013 12:00:00 AM,542932,73
556,12/30/2013 12:00:00 AM,542933,88
557,12/30/2013 12:00:00 AM,542934,72
558,12/30/2013 12:00:00 AM,542935,77
559,12/31/2013 12:00:00 AM,542936,84
560,12/31/2013 12:00:00 AM,542937,27
561,1/1/2014 12:00:00 AM,542938,55
562,1/1/2014 12:00:00 AM,542939,88
563,1/1/2014 12:00:00 AM,542940,42
564,1/2/2014 12:00:00 AM,542941,47
565,1/2/2014 12:00:00 AM,542942,66
566,1/5/2014 12:00:00 AM,542943,67
567,1/5/2014 12:00:00 AM,542944,84
568,1/5/2014 12:00:00 AM,542945,71
569,1/6/2014 12:00:00 AM,542946,32
570,1/6/2014 12:00:00 AM,542947,39
571,1/7/2014 12:00:00 AM,542948,49
572,1/7/2014 12:00:00 AM,542949,12
573,1/7/2014 12:00:00 AM,542950,65
574,1/8/2014 12:00:00 AM,542951,75
575,1/8/2014 12:00:00 AM,542952,82
576,1/9/2014 12:00:00 AM,542953,46
577,1/9/2014 12:00:00 AM,542954,24
578,1/9/2014 12:00:00 AM,542955,17
579,1/12/2014 12:00:00 AM,542956,7
580,1/12/2014 12:00:00 AM,542957,9
581,1/13/2014 12:00:00 AM,542958,64
582,1/13/2014 12:00:00 AM,542959,38
583,1/13/2014 12:00:00 AM,542960,81
584,1/14/2014 12:00:00 AM,542961,70
585,1/14/2014 12:00:00 AM,542962,41
586,1/15/2014 12:00:00 AM,542963,56
587,1/15/2014 12:00:00 AM,542964,81
588,1/15/2014 12:00:00 AM,542965,1
589,1/16/2014 12:00:00 AM,542966,20
590,1/16/2014 12:00:00 AM,542967,5
591,1/19/2014 12:00:00 AM,542968,47
592,1/19/2014 12:00:00 AM,542969,81
593,1/19/2014 12:00:00 AM,542970,47
594,1/20/2014 12:00:00 AM,542971,76
595,1/20/2014 12:00:00 AM,542972,80
596,1/21/2014 12:00:00 AM,542973,84
597,1/21/2014 12:00:00 AM,542974,59
598,1/21/2014 12:00:00 AM,542975,63
599,1/22/2014 12:00:00 AM,542976,76
600,1/22/2014 12:00:00 AM,542977,71
601,1/23/2014 12:00:00 AM,542978,16
602,1/23/2014 12:00:00 AM,542979,39
603,1/23/2014 12:00:00 AM,542980,84
604,1/26/2014 12:00:00 AM,542981,67
605,1/26/2014 12:00:00 AM,542982,65
606,1/27/2014 12:00:00 AM,542983,6
607,1/27/2014 12:00:00 AM,542984,20
608,1/27/2014 12:00:00 AM,542985,55
609,1/28/2014 12:00:00 AM,542986,3
610,1/28/2014 12:00:00 AM,542987,5
611,1/29/2014 12:00:00 AM,542988,40
612,1/29/2014 12:00:00 AM,542989,25
613,1/29/2014 12:00:00 AM,542990,26
614,1/30/2014 12:00:00 AM,542991,89
615,1/30/2014 12:00:00 AM,542992,44
616,2/2/2014 12:00:00 AM,542993,35
617,2/2/2014 12:00:00 AM,542994,4
618,2/2/2014 12:00:00 AM,542995,63
619,2/3/2014 12:00:00 AM,542996,5
620,2/3/2014 12:00:00 AM,542997,48
621,2/4/2014 12:00:00 AM,542998,62
622,2/4/2014 12:00:00 AM,542999,72
623,2/4/2014 12:00:00 AM,543000,91
624,2/5/2014 12:00:00 AM,543001,9
625,2/5/2014 12:00:00 AM,543002,30
626,2/6/2014 12:00:00 AM,543003,90
627,2/6/2014 12:00:00 AM,543004,30
628,2/6/2014 12:00:00 AM,543005,5
629,2/9/2014 12:00:00 AM,543006,9
630,2/9/2014 12:00:00 AM,543007,67
631,2/10/2014 12:00:00 AM,543008,63
632,2/10/2014 12:00:00 AM,543009,90
633,2/10/2014 12:00:00 AM,543010,24
634,2/11/2014 12:00:00 AM,543011,12
635,2/11/2014 12:00:00 AM,543012,71
636,2/12/2014 12:00:00 AM,543013,48
637,2/12/2014 12:00:00 AM,543014,45
638,2/12/2014 12:00:00 AM,543015,76
639,2/13/2014 12:00:00 AM,543016,34
640,2/13/2014 12:00:00 AM,543017,29
641,2/16/2014 12:00:00 AM,543018,30
642,2/16/2014 12:00:00 AM,543019,65
643,2/16/2014 12:00:00 AM,543020,18
644,2/17/2014 12:00:00 AM,543021,44
645,2/17/2014 12:00:00 AM,543022,50
646,2/18/2014 12:00:00 AM,543023,39
647,2/18/2014 12:00:00 AM,543024,71
648,2/18/2014 12:00:00 AM,543025,20
649,2/19/2014 12:00:00 AM,543026,50
650,2/19/2014 12:00:00 AM,543027,37
651,2/20/2014 12:00:00 AM,543028,54
652,2/20/2014 12:00:00 AM,543029,46
653,2/20/2014 12:00:00 AM,543030,88
654,2/23/2014 12:00:00 AM,543031,35
655,2/23/2014 12:00:00 AM,543032,24
656,2/24/2014 12:00:00 AM,543033,34
657,2/24/2014 12:00:00 AM,543034,89
658,2/24/2014 12:00:00 AM,543035,88
659,2/25/2014 12:00:00 AM,543036,91
660,2/25/2014 12:00:00 AM,543037,74
661,2/26/2014 12:00:00 AM,543038,66
662,2/26/2014 12:00:00 AM,543039,70
663,2/26/2014 12:00:00 AM,543040,90
664,2/26/2014 12:00:00 AM,543041,30
665,2/26/2014 12:00:00 AM,543042,37
666,2/26/2014 12:00:00 AM,543043,62
667,2/27/2014 12:00:00 AM,543044,62
668,2/27/2014 12:00:00 AM,543045,80
669,2/27/2014 12:00:00 AM,543046,64
670,3/2/2014 12:00:00 AM,543047,69
671,3/2/2014 12:00:00 AM,543048,10
672,3/2/2014 12:00:00 AM,543049,47
673,3/3/2014 12:00:00 AM,543050,4
674,3/3/2014 12:00:00 AM,543051,83
675,3/3/2014 12:00:00 AM,543052,34
676,3/3/2014 12:00:00 AM,543053,41
677,3/4/2014 12:00:00 AM,543054,5
678,3/4/2014 12:00:00 AM,543055,34
679,3/4/2014 12:00:00 AM,543056,2
680,3/5/2014 12:00:00 AM,543057,40
681,3/5/2014 12:00:00 AM,543058,29
682,3/5/2014 12:00:00 AM,543059,25
683,3/6/2014 12:00:00 AM,543060,76
684,3/6/2014 12:00:00 AM,543061,68
685,3/6/2014 12:00:00 AM,543062,9
686,3/6/2014 12:00:00 AM,543063,38
687,3/9/2014 12:00:00 AM,543064,44
688,3/9/2014 12:00:00 AM,543065,88
689,3/9/2014 12:00:00 AM,543066,32
690,3/10/2014 12:00:00 AM,543067,12
691,3/10/2014 12:00:00 AM,543068,63
692,3/10/2014 12:00:00 AM,543069,49
693,3/11/2014 12:00:00 AM,543070,9
694,3/11/2014 12:00:00 AM,543071,71
695,3/11/2014 12:00:00 AM,543072,66
696,3/11/2014 12:00:00 AM,543073,11
697,3/12/2014 12:00:00 AM,543074,10
698,3/12/2014 12:00:00 AM,543075,52
699,3/12/2014 12:00:00 AM,543076,83
700,3/13/2014 12:00:00 AM,543077,11
701,3/13/2014 12:00:00 AM,543078,30
702,3/13/2014 12:00:00 AM,543079,10
703,3/16/2014 12:00:00 AM,543080,49
704,3/16/2014 12:00:00 AM,543081,68
705,3/16/2014 12:00:00 AM,543082,1
706,3/16/2014 12:00:00 AM,543083,4
707,3/17/2014 12:00:00 AM,543084,47
708,3/17/2014 12:00:00 AM,543085,24
709,3/17/2014 12:00:00 AM,543086,6
710,3/18/2014 12:00:00 AM,543087,35
711,3/18/2014 12:00:00 AM,543088,54
712,3/18/2014 12:00:00 AM,543089,31
713,3/19/2014 12:00:00 AM,543090,35
714,3/19/2014 12:00:00 AM,543091,62
715,3/19/2014 12:00:00 AM,543092,63
716,3/19/2014 12:00:00 AM,543093,28
717,3/20/2014 12:00:00 AM,543094,74
718,3/20/2014 12:00:00 AM,543095,55
719,3/20/2014 12:00:00 AM,543096,14
720,3/23/2014 12:00:00 AM,543097,79
721,3/23/2014 12:00:00 AM,543098,20
722,3/23/2014 12:00:00 AM,543099,15
723,3/24/2014 12:00:00 AM,543100,8
724,3/24/2014 12:00:00 AM,543101,26
725,3/24/2014 12:00:00 AM,543102,40
726,3/24/2014 12:00:00 AM,543103,40
727,3/25/2014 12:00:00 AM,543104,75
728,3/25/2014 12:00:00 AM,543105,10
729,3/25/2014 12:00:00 AM,543106,35
730,3/26/2014 12:00:00 AM,543107,24
731,3/26/2014 12:00:00 AM,543108,50
732,3/26/2014 12:00:00 AM,543109,20
733,3/27/2014 12:00:00 AM,543110,24
734,3/27/2014 12:00:00 AM,543111,34
735,3/27/2014 12:00:00 AM,543112,10
736,3/27/2014 12:00:00 AM,543113,71
737,3/30/2014 12:00:00 AM,543114,71
738,3/30/2014 12:00:00 AM,543115,37
739,3/30/2014 12:00:00 AM,543116,54
740,3/31/2014 12:00:00 AM,543117,19
741,3/31/2014 12:00:00 AM,543118,65
742,3/31/2014 12:00:00 AM,543119,61
743,4/1/2014 12:00:00 AM,543120,20
744,4/1/2014 12:00:00 AM,543121,63
745,4/1/2014 12:00:00 AM,543122,77
746,4/1/2014 12:00:00 AM,543123,24
747,4/2/2014 12:00:00 AM,543124,83
748,4/2/2014 12:00:00 AM,543125,58
749,4/2/2014 12:00:00 AM,543126,63
750,4/3/2014 12:00:00 AM,543127,46
751,4/3/2014 12:00:00 AM,543128,91
752,4/3/2014 12:00:00 AM,543129,56
753,4/6/2014 12:00:00 AM,543130,65
754,4/6/2014 12:00:00 AM,543131,24
755,4/6/2014 12:00:00 AM,543132,71
756,4/6/2014 12:00:00 AM,543133,78
757,4/7/2014 12:00:00 AM,543134,50
758,4/7/2014 12:00:00 AM,543135,90
759,4/7/2014 12:00:00 AM,543136,32
760,4/8/2014 12:00:00 AM,543137,60
761,4/8/2014 12:00:00 AM,543138,20
762,4/8/2014 12:00:00 AM,543139,30
763,4/9/2014 12:00:00 AM,543140,66
764,4/9/2014 12:00:00 AM,543141,1
765,4/9/2014 12:00:00 AM,543142,25
766,4/9/2014 12:00:00 AM,543143,69
767,4/10/2014 12:00:00 AM,543144,47
768,4/10/2014 12:00:00 AM,543145,70
769,4/10/2014 12:00:00 AM,543146,4
770,4/13/2014 12:00:00 AM,543147,20
771,4/13/2014 12:00:00 AM,543148,48
772,4/13/2014 12:00:00 AM,543149,64
773,4/14/2014 12:00:00 AM,543150,56
774,4/14/2014 12:00:00 AM,543151,63
775,4/14/2014 12:00:00 AM,543152,34
776,4/14/2014 12:00:00 AM,543153,11
777,4/15/2014 12:00:00 AM,543154,19
778,4/15/2014 12:00:00 AM,543155,87
779,4/15/2014 12:00:00 AM,543156,27
780,4/16/2014 12:00:00 AM,543157,10
781,4/16/2014 12:00:00 AM,543158,39
782,4/16/2014 12:00:00 AM,543159,14
783,4/17/2014 12:00:00 AM,543160,71
784,4/17/2014 12:00:00 AM,543161,71
785,4/17/2014 12:00:00 AM,543162,89
786,4/17/2014 12:00:00 AM,543163,68
787,4/20/2014 12:00:00 AM,543164,55
788,4/20/2014 12:00:00 AM,543165,76
789,4/20/2014 12:00:00 AM,543166,17
790,4/21/2014 12:00:00 AM,543167,30
791,4/21/2014 12:00:00 AM,543168,76
792,4/21/2014 12:00:00 AM,543169,47
793,4/22/2014 12:00:00 AM,543170,32
794,4/22/2014 12:00:00 AM,543171,14
795,4/22/2014 12:00:00 AM,543172,15
796,4/22/2014 12:00:00 AM,543173,74
797,4/23/2014 12:00:00 AM,543174,91
798,4/23/2014 12:00:00 AM,543175,10
799,4/23/2014 12:00:00 AM,543176,86
1,7/4/2012 12:00:00 AM,542378,85
2,7/5/2012 12:00:00 AM,542379,79
3,7/8/2012 12:00:00 AM,542380,34
4,7/8/2012 12:00:00 AM,542381,84
5,7/9/2012 12:00:00 AM,542382,76
6,7/10/2012 12:00:00 AM,542383,34
7,7/11/2012 12:00:00 AM,542384,14
8,7/12/2012 12:00:00 AM,542385,68
9,7/15/2012 12:00:00 AM,542386,88
10,7/16/2012 12:00:00 AM,542387,35
11,7/17/2012 12:00:00 AM,542388,20
12,7/18/2012 12:00:00 AM,542389,13
13,7/19/2012 12:00:00 AM,542390,56
14,7/19/2012 12:00:00 AM,542391,61
15,7/22/2012 12:00:00 AM,542392,65
16,7/23/2012 12:00:00 AM,542393,20
17,7/24/2012 12:00:00 AM,542394,24
18,7/25/2012 12:00:00 AM,542395,7
19,7/26/2012 12:00:00 AM,542396,87
20,7/29/2012 12:00:00 AM,542397,25
21,7/30/2012 12:00:00 AM,542398,33
22,7/31/2012 12:00:00 AM,542399,89
23,8/1/2012 12:00:00 AM,542400,87
24,8/1/2012 12:00:00 AM,542401,75
25,8/2/2012 12:00:00 AM,542402,65
26,8/5/2012 12:00:00 AM,542403,63
27,8/6/2012 12:00:00 AM,542404,85
28,8/7/2012 12:00:00 AM,542405,49
29,8/8/2012 12:00:00 AM,542406,80
30,8/9/2012 12:00:00 AM,542407,52
31,8/12/2012 12:00:00 AM,542408,5
32,8/13/2012 12:00:00 AM,542409,44
33,8/14/2012 12:00:00 AM,542410,5
34,8/14/2012 12:00:00 AM,542411,69
35,8/15/2012 12:00:00 AM,542412,69
36,8/16/2012 12:00:00 AM,542413,46
37,8/19/2012 12:00:00 AM,542414,44
38,8/20/2012 12:00:00 AM,542415,63
39,8/21/2012 12:00:00 AM,542416,63
40,8/22/2012 12:00:00 AM,542417,67
41,8/23/2012 12:00:00 AM,542418,66
42,8/26/2012 12:00:00 AM,542419,11
43,8/27/2012 12:00:00 AM,542420,15
44,8/27/2012 12:00:00 AM,542421,61
45,8/28/2012 12:00:00 AM,542422,81
46,8/29/2012 12:00:00 AM,542423,80
47,8/30/2012 12:00:00 AM,542424,65
48,9/2/2012 12:00:00 AM,542425,85
49,9/3/2012 12:00:00 AM,542426,46
50,9/4/2012 12:00:00 AM,542427,7
51,9/5/2012 12:00:00 AM,542428,37
52,9/6/2012 12:00:00 AM,542429,67
53,9/9/2012 12:00:00 AM,542430,49
54,9/9/2012 12:00:00 AM,542431,86
55,9/10/2012 12:00:00 AM,542432,76
56,9/11/2012 12:00:00 AM,542433,30
57,9/12/2012 12:00:00 AM,542434,80
58,9/13/2012 12:00:00 AM,542435,55
59,9/16/2012 12:00:00 AM,542436,69
60,9/17/2012 12:00:00 AM,542437,48
61,9/18/2012 12:00:00 AM,542438,2
62,9/19/2012 12:00:00 AM,542439,37
63,9/20/2012 12:00:00 AM,542440,77
64,9/20/2012 12:00:00 AM,542441,18
65,9/23/2012 12:00:00 AM,542442,86
66,9/24/2012 12:00:00 AM,542443,63
67,9/25/2012 12:00:00 AM,542444,65
68,9/26/2012 12:00:00 AM,542445,38
69,9/27/2012 12:00:00 AM,542446,65
70,9/30/2012 12:00:00 AM,542447,48
71,10/1/2012 12:00:00 AM,542448,38
72,10/2/2012 12:00:00 AM,542449,80
73,10/3/2012 12:00:00 AM,542450,87
74,10/3/2012 12:00:00 AM,542451,38
75,10/4/2012 12:00:00 AM,542452,58
76,10/7/2012 12:00:00 AM,542453,39
77,10/8/2012 12:00:00 AM,542454,71
78,10/9/2012 12:00:00 AM,542455,39
79,10/10/2012 12:00:00 AM,542456,8
80,10/11/2012 12:00:00 AM,542457,24
81,10/14/2012 12:00:00 AM,542458,28
82,10/15/2012 12:00:00 AM,542459,75
83,10/16/2012 12:00:00 AM,542460,46
84,10/16/2012 12:00:00 AM,542461,9
85,10/17/2012 12:00:00 AM,542462,51
86,10/18/2012 12:00:00 AM,542463,87
87,10/21/2012 12:00:00 AM,542464,84
88,10/22/2012 12:00:00 AM,542465,37
89,10/23/2012 12:00:00 AM,542466,60
90,10/24/2012 12:00:00 AM,542467,25
91,10/25/2012 12:00:00 AM,542468,55
92,10/28/2012 12:00:00 AM,542469,51
93,10/29/2012 12:00:00 AM,542470,9
94,10/29/2012 12:00:00 AM,542471,73
95,10/30/2012 12:00:00 AM,542472,25
96,10/31/2012 12:00:00 AM,542473,44
97,11/1/2012 12:00:00 AM,542474,89
98,11/4/2012 12:00:00 AM,542475,63
99,11/5/2012 12:00:00 AM,542476,65
100,11/6/2012 12:00:00 AM,542477,21
101,11/7/2012 12:00:00 AM,542478,86
102,11/8/2012 12:00:00 AM,542479,75
103,11/11/2012 12:00:00 AM,542480,41
104,11/11/2012 12:00:00 AM,542481,20
105,11/12/2012 12:00:00 AM,542482,28
106,11/13/2012 12:00:00 AM,542483,59
107,11/14/2012 12:00:00 AM,542484,58
108,11/15/2012 12:00:00 AM,542485,4
109,11/18/2012 12:00:00 AM,542486,86
110,11/19/2012 12:00:00 AM,542487,46
111,11/20/2012 12:00:00 AM,542488,41
112,11/21/2012 12:00:00 AM,542489,72
113,11/22/2012 12:00:00 AM,542490,7
114,11/22/2012 12:00:00 AM,542491,63
115,11/25/2012 12:00:00 AM,542492,9
116,11/26/2012 12:00:00 AM,542493,17
117,11/26/2012 12:00:00 AM,542494,19
118,11/27/2012 12:00:00 AM,542495,3
119,11/28/2012 12:00:00 AM,542496,29
120,11/28/2012 12:00:00 AM,542497,83
121,11/29/2012 12:00:00 AM,542498,20
122,12/2/2012 12:00:00 AM,542499,75
123,12/3/2012 12:00:00 AM,542500,14
124,12/3/2012 12:00:00 AM,542501,41
125,12/4/2012 12:00:00 AM,542502,62
126,12/5/2012 12:00:00 AM,542503,37
127,12/5/2012 12:00:00 AM,542504,91
128,12/6/2012 12:00:00 AM,542505,36
129,12/9/2012 12:00:00 AM,542506,51
130,12/9/2012 12:00:00 AM,542507,72
131,12/10/2012 12:00:00 AM,542508,24
132,12/11/2012 12:00:00 AM,542509,61
133,12/12/2012 12:00:00 AM,542510,37
134,12/12/2012 12:00:00 AM,542511,46
135,12/13/2012 12:00:00 AM,542512,20
136,12/16/2012 12:00:00 AM,542513,4
137,12/16/2012 12:00:00 AM,542514,5
138,12/17/2012 12:00:00 AM,542515,75
139,12/18/2012 12:00:00 AM,542516,21
140,12/18/2012 12:00:00 AM,542517,70
141,12/19/2012 12:00:00 AM,542518,72
142,12/20/2012 12:00:00 AM,542519,10
143,12/23/2012 12:00:00 AM,542520,20
144,12/23/2012 12:00:00 AM,542521,17
145,12/24/2012 12:00:00 AM,542522,59
146,12/25/2012 12:00:00 AM,542523,71
147,12/25/2012 12:00:00 AM,542524,36
148,12/26/2012 12:00:00 AM,542525,35
149,12/27/2012 12:00:00 AM,542526,25
150,12/27/2012 12:00:00 AM,542527,60
151,12/30/2012 12:00:00 AM,542528,71
152,12/31/2012 12:00:00 AM,542529,83
153,1/1/2013 12:00:00 AM,542530,19
154,1/1/2013 12:00:00 AM,542531,65
155,1/2/2013 12:00:00 AM,542532,20
156,1/3/2013 12:00:00 AM,542533,20
157,1/3/2013 12:00:00 AM,542534,49
158,1/6/2013 12:00:00 AM,542535,47
159,1/7/2013 12:00:00 AM,542536,62
160,1/7/2013 12:00:00 AM,542537,56
161,1/8/2013 12:00:00 AM,542538,23
162,1/9/2013 12:00:00 AM,542539,54
163,1/10/2013 12:00:00 AM,542540,10
164,1/10/2013 12:00:00 AM,542541,10
165,1/13/2013 12:00:00 AM,542542,87
166,1/14/2013 12:00:00 AM,542543,41
167,1/14/2013 12:00:00 AM,542544,21
168,1/15/2013 12:00:00 AM,542545,36
169,1/16/2013 12:00:00 AM,542546,87
170,1/16/2013 12:00:00 AM,542547,73
171,1/17/2013 12:00:00 AM,542548,63
172,1/20/2013 12:00:00 AM,542549,68
173,1/21/2013 12:00:00 AM,542550,88
174,1/21/2013 12:00:00 AM,542551,61
175,1/22/2013 12:00:00 AM,542552,27
176,1/23/2013 12:00:00 AM,542553,31
177,1/23/2013 12:00:00 AM,542554,51
178,1/24/2013 12:00:00 AM,542555,41
179,1/27/2013 12:00:00 AM,542556,29
180,1/27/2013 12:00:00 AM,542557,59
181,1/28/2013 12:00:00 AM,542558,66
182,1/29/2013 12:00:00 AM,542559,37
183,1/30/2013 12:00:00 AM,542560,20
184,1/30/2013 12:00:00 AM,542561,10
185,1/31/2013 12:00:00 AM,542562,75
186,2/3/2013 12:00:00 AM,542563,60
187,2/3/2013 12:00:00 AM,542564,24
188,2/4/2013 12:00:00 AM,542565,16
189,2/5/2013 12:00:00 AM,542566,7
190,2/5/2013 12:00:00 AM,542567,87
191,2/6/2013 12:00:00 AM,542568,79
192,2/7/2013 12:00:00 AM,542569,51
193,2/10/2013 12:00:00 AM,542570,71
194,2/10/2013 12:00:00 AM,542571,55
195,2/11/2013 12:00:00 AM,542572,20
196,2/12/2013 12:00:00 AM,542573,66
197,2/12/2013 12:00:00 AM,542574,5
198,2/13/2013 12:00:00 AM,542575,5
199,2/14/2013 12:00:00 AM,542576,79
200,2/14/2013 12:00:00 AM,542577,67
201,2/17/2013 12:00:00 AM,542578,64
202,2/18/2013 12:00:00 AM,542579,7
203,2/19/2013 12:00:00 AM,542580,84
204,2/19/2013 12:00:00 AM,542581,63
205,2/20/2013 12:00:00 AM,542582,71
206,2/21/2013 12:00:00 AM,542583,4
207,2/21/2013 12:00:00 AM,542584,41
208,2/24/2013 12:00:00 AM,542585,87
209,2/25/2013 12:00:00 AM,542586,39
210,2/25/2013 12:00:00 AM,542587,39
211,2/26/2013 12:00:00 AM,542588,76
212,2/27/2013 12:00:00 AM,542589,84
213,2/28/2013 12:00:00 AM,542590,24
214,2/28/2013 12:00:00 AM,542591,46
215,3/3/2013 12:00:00 AM,542592,16
216,3/4/2013 12:00:00 AM,542593,76
217,3/4/2013 12:00:00 AM,542594,28
218,3/5/2013 12:00:00 AM,542595,83
219,3/6/2013 12:00:00 AM,542596,15
220,3/6/2013 12:00:00 AM,542597,49
221,3/7/2013 12:00:00 AM,542598,39
222,3/10/2013 12:00:00 AM,542599,89
223,3/11/2013 12:00:00 AM,542600,9
224,3/11/2013 12:00:00 AM,542601,11
225,3/12/2013 12:00:00 AM,542602,72
226,3/13/2013 12:00:00 AM,542603,38
227,3/13/2013 12:00:00 AM,542604,58
228,3/14/2013 12:00:00 AM,542605,76
229,3/17/2013 12:00:00 AM,542606,35
230,3/17/2013 12:00:00 AM,542607,60
231,3/18/2013 12:00:00 AM,542608,84
232,3/19/2013 12:00:00 AM,542609,65
233,3/20/2013 12:00:00 AM,542610,23
234,3/20/2013 12:00:00 AM,542611,67
235,3/21/2013 12:00:00 AM,542612,43
236,3/24/2013 12:00:00 AM,542613,89
237,3/24/2013 12:00:00 AM,542614,11
238,3/25/2013 12:00:00 AM,542615,47
239,3/26/2013 12:00:00 AM,542616,35
240,3/26/2013 12:00:00 AM,542617,62
241,3/27/2013 12:00:00 AM,542618,25
242,3/28/2013 12:00:00 AM,542619,59
243,3/31/2013 12:00:00 AM,542620,35
244,3/31/2013 12:00:00 AM,542621,28
245,4/1/2013 12:00:00 AM,542622,10
246,4/2/2013 12:00:00 AM,542623,41
247,4/2/2013 12:00:00 AM,542624,15
248,4/3/2013 12:00:00 AM,542625,42
249,4/4/2013 12:00:00 AM,542626,81
250,4/4/2013 12:00:00 AM,542627,44
251,4/7/2013 12:00:00 AM,542628,35
252,4/8/2013 12:00:00 AM,542629,46
253,4/9/2013 12:00:00 AM,542630,41
254,4/9/2013 12:00:00 AM,542631,6
255,4/10/2013 12:00:00 AM,542632,58
256,4/11/2013 12:00:00 AM,542633,37
257,4/11/2013 12:00:00 AM,542634,89
258,4/14/2013 12:00:00 AM,542635,51
259,4/15/2013 12:00:00 AM,542636,39
260,4/15/2013 12:00:00 AM,542637,3
261,4/16/2013 12:00:00 AM,542638,56
262,4/17/2013 12:00:00 AM,542639,6
263,4/18/2013 12:00:00 AM,542640,71
264,4/18/2013 12:00:00 AM,542641,9
265,4/21/2013 12:00:00 AM,542642,21
266,4/22/2013 12:00:00 AM,542643,86
267,4/22/2013 12:00:00 AM,542644,20
268,4/23/2013 12:00:00 AM,542645,63
269,4/24/2013 12:00:00 AM,542646,37
270,4/24/2013 12:00:00 AM,542647,53
271,4/25/2013 12:00:00 AM,542648,80
272,4/28/2013 12:00:00 AM,542649,14
273,4/29/2013 12:00:00 AM,542650,70
274,4/29/2013 12:00:00 AM,542651,12
275,4/30/2013 12:00:00 AM,542652,44
276,5/1/2013 12:00:00 AM,542653,72
277,5/1/2013 12:00:00 AM,542654,5
278,5/2/2013 12:00:00 AM,542655,9
279,5/5/2013 12:00:00 AM,542656,87
280,5/5/2013 12:00:00 AM,542657,63
281,5/6/2013 12:00:00 AM,542658,32
282,5/7/2013 12:00:00 AM,542659,50
283,5/8/2013 12:00:00 AM,542660,59
284,5/8/2013 12:00:00 AM,542661,54
285,5/9/2013 12:00:00 AM,542662,19
286,5/12/2013 12:00:00 AM,542663,24
287,5/12/2013 12:00:00 AM,542664,44
288,5/13/2013 12:00:00 AM,542665,3
289,5/14/2013 12:00:00 AM,542666,44
290,5/14/2013 12:00:00 AM,542667,68
291,5/15/2013 12:00:00 AM,542668,11
